date,ticker,Open,High,Low,Close,Volume,Middle_Band,Std_Dev,Upper_Band,Lower_Band,Avg_Volume,long_signal,short_signal,long_entry,short_entry,entry_price,exit_price,position,PnL
2022/2/14,CLX,144.1799927,144.6999969,140.3000031,142.9499969,1499800,161.8150009,14.94185198,191.6987049,131.9312969,2078005,FALSE,FALSE,FALSE,FALSE,,144.1799927,0,3.919998169
2022/5/17,CLX,156.9100037,157.6000061,154.3300018,156.75,939700,151.1714989,4.930286809,161.0320725,141.3109253,1575285,FALSE,FALSE,FALSE,FALSE,,156.9100037,0,0.099990845
2022/8/11,CLX,145.4400024,147.6000061,144.3600006,144.6100006,781500,144.8805,3.069532653,151.0195653,138.7414347,1322985,FALSE,FALSE,FALSE,FALSE,,145.4400024,0,7.559997559
2022/10/10,CLX,126.1100006,126.8000031,124.5800018,125.8799973,1003900,136.2575005,6.156113082,148.5697266,123.9452743,958940,FALSE,FALSE,FALSE,FALSE,,126.1100006,0,-2.990005493
2023/1/19,CLX,141.9900055,142.7200012,139.7799988,139.7899933,1372500,143.1725006,1.926028025,147.0245567,139.3204446,950490,FALSE,FALSE,FALSE,FALSE,,141.9900055,0,5.479995728
2023/2/13,CLX,150.6699982,152.9900055,150.5099945,152.8899994,886700,145.8525002,4.969784038,155.7920682,135.9129321,1542570,FALSE,FALSE,FALSE,FALSE,,150.6699982,0,3.75
2023/5/1,CLX,165.8099976,168.7200012,165.6799927,167.1199951,1636100,160.9574982,3.710892897,168.379284,153.5357124,1077375,FALSE,FALSE,FALSE,FALSE,,165.8099976,0,-0.809997559
2023/5/11,CLX,169.2400055,169.5,167.6999969,169.25,922600,165.7589996,4.337821878,174.4346434,157.0833559,1530870,FALSE,FALSE,FALSE,FALSE,,169.2400055,0,6.189987183
2023/8/11,CLX,160.8600006,162.3399963,160.1900024,160.9900055,793400,156.763501,4.898181356,166.5598637,146.9671383,1420285,FALSE,FALSE,FALSE,FALSE,,160.8600006,0,4.970001221
2023/9/25,CLX,132.5,134.3800049,131.8999939,132.0599976,1490900,148.1340004,8.824539796,165.78308,130.4849208,1304735,FALSE,FALSE,FALSE,FALSE,,132.5,0,-13.69999695
2023/11/15,CLX,136.6600037,138.2799988,136.5899963,138.0099945,1555000,125.8625004,7.001934221,139.8663688,111.8586319,2064090,FALSE,FALSE,FALSE,FALSE,,136.6600037,0,-4.440002441
2024/1/26,CLX,144.6799927,145.1799927,143.1000061,144.6799927,1164500,142.6819992,1.278740007,145.2394792,140.1245192,1143100,FALSE,FALSE,FALSE,FALSE,,144.6799927,0,4.779998779
2024/2/9,CLX,154.1600037,155.4700012,152.4400024,153.1999969,786700,147.1814995,5.347945668,157.8773908,136.4856081,1498425,FALSE,FALSE,FALSE,FALSE,,154.1600037,0,4.339996338
2024/5/9,CLX,140.7400055,142.0700073,140.3200073,141.5599976,816400,143.1849983,3.292686352,149.770371,136.5996256,1403245,FALSE,FALSE,FALSE,FALSE,,140.7400055,0,0.970001221
2024/6/26,CLX,133.3000031,136.4100037,133.1300049,135.2899933,1187100,133.2870003,2.768904288,138.8248089,127.7491917,1323265,FALSE,FALSE,FALSE,FALSE,,133.3000031,0,4.599990845
2024/8/12,CLX,142.5599976,142.8300018,140.9499969,141.7899933,1043900,137.2744987,4.744806912,146.7641126,127.7848849,1435515,FALSE,FALSE,FALSE,FALSE,,142.5599976,0,1.36000061
2020/3/6,CMCSA,38.90999985,40.59999847,38.83000183,40.36999893,31302100,43.77000008,2.169737159,48.10947439,39.43052576,24863795,FALSE,FALSE,FALSE,FALSE,,38.90999985,0,-1.090000153
2020/3/17,CMCSA,36.58000183,38.34999847,36.20999908,38.22000122,38934900,41.01499996,3.183449747,47.38189945,34.64810047,36516890,FALSE,FALSE,FALSE,FALSE,,36.58000183,0,-2.059997559
2020/9/9,CMCSA,43.99000168,44.99000168,43.70999908,44.59999847,15420900,44.00249996,0.652467878,45.30743572,42.69756421,14507525,FALSE,FALSE,FALSE,FALSE,,43.99000168,0,0.449996948
2020/9/22,CMCSA,44.93999863,46.47999954,44.84000015,46.18999863,32899300,44.89799995,0.86205738,46.62211471,43.17388519,19899250,FALSE,FALSE,FALSE,FALSE,,44.93999863,0,1
2020/11/17,CMCSA,49.18999863,49.99000168,48.97999954,49.77999878,19426000,45.23500004,2.640196106,50.51539225,39.95460783,18835235,FALSE,FALSE,FALSE,FALSE,,49.18999863,0,-3.020000458
2021/7/1,CMCSA,57.06999969,57.99000168,57.02000046,57.75,10033900,56.8159996,0.585620852,57.98724131,55.6447579,14919225,FALSE,FALSE,FALSE,FALSE,,57.06999969,0,1.369998932
2021/9/9,CMCSA,60.36999893,60.36999893,59.43000031,59.56000137,10390500,59.83399982,0.86230068,61.55860118,58.10939846,11635960,FALSE,FALSE,FALSE,FALSE,,60.36999893,0,0.63999939
2021/9/22,CMCSA,56.86999893,57.06000137,55.90999985,56.02000046,17508100,58.88500023,1.964282208,62.81356465,54.95643581,17152275,FALSE,FALSE,FALSE,FALSE,,56.86999893,0,1.369998932
2021/10/19,CMCSA,53.70999908,54.25,53.49000168,54.24000168,15335000,55.19100056,1.675051707,58.54110397,51.84089714,18650820,FALSE,FALSE,FALSE,FALSE,,53.70999908,0,1.340000153
2021/12/7,CMCSA,52.29999924,53.18999863,48.72000122,49.58000183,46086900,52.11649971,1.44084829,54.99819629,49.23480313,18641820,FALSE,FALSE,FALSE,FALSE,,52.29999924,0,1.169998169
2021/12/17,CMCSA,48.20999908,49.25,48.04000092,48.75,41441400,50.08399982,1.627436806,53.33887344,46.82912621,26241450,FALSE,FALSE,FALSE,FALSE,,48.20999908,0,-0.069999695
2022/2/3,CMCSA,50.43999863,50.97999954,49.59000015,49.63999939,28416400,50.1039999,0.855308183,51.81461627,48.39338353,25630415,FALSE,FALSE,FALSE,FALSE,,50.43999863,0,4.969997406
2022/5/2,CMCSA,40.06000137,40.65999985,39.59999847,40.45000076,37611800,45.99800014,2.572743073,51.14348629,40.852514,23992560,TRUE,FALSE,TRUE,FALSE,,40.06000137,0,-5.359996796
2022/5/10,CMCSA,40.29999924,41.04999924,39.95000076,40.29999924,31368300,43.825,3.278070302,50.3811406,37.2688594,27849965,FALSE,FALSE,FALSE,FALSE,,40.29999924,0,-0.450000763
2022/6/22,CMCSA,38.34000015,39.33000183,38.18000031,38.90000153,26817800,41.78650017,2.147939644,46.08237946,37.49062088,24306820,FALSE,FALSE,FALSE,FALSE,,38.34000015,0,-2.119998932
2022/8/8,CMCSA,38.77000046,39.38000107,38.50999832,38.59000015,15702300,40.18000031,1.905971301,43.99194291,36.3680577,23956660,FALSE,FALSE,FALSE,FALSE,,38.77000046,0,1.740001678
2023/5/5,CMCSA,40.56999969,40.63000107,39.84999847,40.43000031,18935300,38.84950008,1.612309365,42.07411881,35.62488135,17552550,FALSE,FALSE,FALSE,FALSE,,40.56999969,0,-0.529998779
2023/6/5,CMCSA,39.27999878,39.84000015,39.22000122,39.79000092,24043000,40.00350018,0.70799444,41.41948906,38.5875113,22281490,FALSE,FALSE,FALSE,FALSE,,39.27999878,0,0.009998322
2023/8/4,CMCSA,45.25,45.54999924,44.79000092,44.84000015,12704100,43.49299946,1.336074846,46.16514915,40.82084977,19035915,FALSE,FALSE,FALSE,FALSE,,45.25,0,0.61000061
2023/11/3,CMCSA,42.86000061,43.41999817,42.81999969,43.18000031,19005500,42.81250038,1.583097875,45.97869613,39.64630463,20182420,FALSE,FALSE,FALSE,FALSE,,42.86000061,0,4.86000061
2023/12/22,CMCSA,44.13000107,44.61999893,43.81000137,44,11893900,43.00399971,1.165402426,45.33480456,40.67319486,21005105,FALSE,FALSE,FALSE,FALSE,,44.13000107,0,0.479999542
2024/2/2,CMCSA,45.33000183,45.81999969,44.86999893,45.09000015,25234100,44.25699997,1.479591494,47.21618296,41.29781698,18039520,FALSE,FALSE,FALSE,FALSE,,45.33000183,0,0.099998474
2024/5/3,CMCSA,38.45000076,38.84000015,38.38000107,38.68999863,22278700,39.36399994,0.884774221,41.13354838,37.5944515,22648930,FALSE,FALSE,FALSE,FALSE,,38.45000076,0,1.350002289
2024/11/11,CMCSA,43.95999908,44.63000107,43.90999985,44.20000076,11088600,42.4835001,1.136056315,44.75561273,40.21138747,18505210,FALSE,FALSE,FALSE,FALSE,,43.95999908,0,-0.270000458
2020/2/28,CME,206.1600037,208.8300018,195.9299927,198.8200073,4751200,211.3144997,4.477187081,220.2688738,202.3601255,2105935,TRUE,FALSE,FALSE,FALSE,,206.1600037,0,14.23999023
2020/3/4,CME,217.6999969,224.5599976,214.8099976,223.6300049,2348400,211.4084999,5.112384625,221.6332692,201.1837307,2352180,FALSE,FALSE,FALSE,FALSE,,217.6999969,0,19.23999023
2020/3/24,CME,147.1999969,153.2599945,144.6699982,152.2599945,3172100,187.0224991,29.65624565,246.3349904,127.7100078,3817715,FALSE,FALSE,FALSE,FALSE,,147.1999969,0,-6.570007324
2020/6/12,CME,177.7299957,177.9299927,172.0800018,174.7200012,3020300,182.5490005,5.370252955,193.2895065,171.8084946,2086745,FALSE,FALSE,FALSE,FALSE,,177.7299957,0,14.57000732
2020/11/5,CME,152.0500031,152.6100006,150,150.4499969,2023500,160.1844994,7.438390817,175.061281,145.3077177,1673085,FALSE,FALSE,FALSE,FALSE,,152.0500031,0,2.809997559
2021/1/14,CME,198.2400055,198.9299927,193.7299957,194.1399994,1330000,186.7169998,8.64853762,204.0140751,169.4199246,1697465,FALSE,FALSE,FALSE,FALSE,,198.2400055,0,-1
2021/5/19,CME,211.2200012,213.1799927,208.8500061,211.8600006,1753400,207.8510002,5.306795024,218.4645903,197.2374102,1430165,FALSE,FALSE,FALSE,FALSE,,211.2200012,0,0.800003052
2021/6/25,CME,217.5899963,218.5399933,216.2899933,218.1199951,934500,216.2549988,2.164396482,220.5837917,211.9262058,1089050,FALSE,FALSE,FALSE,FALSE,,217.5899963,0,4.339996338
2021/8/26,CME,199.9799957,201.0200043,199.3000031,199.3399963,633100,205.5075005,4.859309458,215.2261194,195.7888815,1328150,FALSE,FALSE,FALSE,FALSE,,199.9799957,0,3.779998779
2022/2/11,CME,244.0500031,244.0500031,238.0599976,241.0299988,2591600,232.7690002,9.408272776,251.5855458,213.9524547,2146345,FALSE,FALSE,FALSE,FALSE,,244.0500031,0,-5.070007324
2022/3/28,CME,248.1100006,248.75,244.0500031,244.5800018,1795500,238.9740005,8.71527282,256.4045462,221.5434549,1724130,FALSE,FALSE,FALSE,FALSE,,248.1100006,0,0.38999939
2022/8/4,CME,198,202.5599976,198,200.0299988,1080600,201.9190002,3.751738295,209.4224768,194.4155237,1272590,FALSE,FALSE,FALSE,FALSE,,198,0,2.550003052
2023/5/4,CME,180.0599976,184.5099945,179.8999939,183.9299927,1468600,188.7480003,3.630891764,196.0097839,181.4862168,1316425,FALSE,FALSE,FALSE,FALSE,,180.0599976,0,-4.690002441
2023/8/3,CME,199.1300049,203.2599945,198.0099945,202.8399963,1650800,190.5990005,7.463529938,205.5260604,175.6719407,1430070,FALSE,FALSE,FALSE,FALSE,,199.1300049,0,0.669998169
2023/10/18,CME,216.3399963,218.3699951,214.9499969,215.9900055,1455100,208.5465012,8.015842723,224.5781866,192.5148157,1452100,FALSE,FALSE,FALSE,FALSE,,216.3399963,0,0.370010376
2023/12/26,CME,214.5299988,215.0200043,213.8000031,214.8000031,1327200,214.0539993,3.337441545,220.7288824,207.3791162,2005580,FALSE,FALSE,FALSE,FALSE,,214.5299988,0,6.410003662
2024/2/23,CME,218.8200073,221.1799927,217.0800018,217.9600067,2050900,208.6330002,4.72967811,218.0923564,199.173644,1842330,FALSE,FALSE,FALSE,FALSE,,218.8200073,0,-4.420013428
2024/6/10,CME,198.9199982,199.8699951,197.1900024,198.5,2015100,207.1290001,5.119898919,217.3687979,196.8892023,1898785,FALSE,FALSE,FALSE,FALSE,,198.9199982,0,-4.279998779
2024/8/15,CME,207.7799988,208.2599945,204.8500061,205.2899933,1321500,201.201001,4.278507782,209.7580165,192.6439854,1840690,FALSE,FALSE,FALSE,FALSE,,207.7799988,0,-3.149993896
2024/9/16,CME,216.0500031,219.4900055,216.0500031,218.5299988,1740100,214.3189987,4.340996788,223.0009923,205.6370051,1983705,FALSE,FALSE,FALSE,FALSE,,216.0500031,0,3.949996948
2020/3/6,CMG,14.0642004,14.59200001,13.70600033,14.4616003,42040000,16.93257017,1.536082062,20.00473429,13.86040605,32229250,FALSE,FALSE,FALSE,FALSE,,14.0642004,0,-0.625799179
2020/3/17,CMG,11.46560001,11.58839989,10.0053997,10.48820019,75590000,14.95900998,2.411196594,19.78140317,10.13661679,46841500,FALSE,FALSE,FALSE,FALSE,,11.46560001,0,-2.314399719
2020/3/25,CMG,13.69979954,13.88819981,12,12.98960018,47155000,13.05874,1.828465785,16.71567157,9.401808427,59627000,FALSE,FALSE,FALSE,FALSE,,13.69979954,0,4.58259964
2020/4/30,CMG,17.60000038,17.95940018,17.54000092,17.57099915,22470000,15.7776001,1.701132257,19.17986461,12.37533558,40497750,FALSE,FALSE,FALSE,FALSE,,17.60000038,0,0.299999237
2020/7/14,CMG,21.78019905,22.09679985,21.35180092,22.06040001,13365000,21.33305006,0.730341273,22.79373261,19.87236751,17822750,FALSE,FALSE,FALSE,FALSE,,21.78019905,0,0.611801147
2020/12/24,CMG,28.21820068,28.37080002,28.13739967,28.25099945,5065000,27.02563,0.998916054,29.0234621,25.02779789,13897500,FALSE,FALSE,FALSE,FALSE,,28.21820068,0,-0.065999985
2021/3/12,CMG,28.97599983,29.1711998,28.63999939,29.06480026,10495000,28.69590006,1.011581535,30.71906313,26.67273699,15818500,FALSE,FALSE,FALSE,FALSE,,28.97599983,0,1.798999786
2021/7/6,CMG,31.41839981,31.43759918,31.16740036,31.32819939,11035000,28.9169301,1.637242555,32.19141521,25.64244499,15347250,FALSE,FALSE,FALSE,FALSE,,31.41839981,0,-1.037000656
2021/7/29,CMG,36.32519913,37.06000137,36.32519913,36.92300034,10515000,33.22370005,2.340377159,37.90445436,28.54294573,16992000,FALSE,FALSE,FALSE,FALSE,,36.32519913,0,-1.372200012
2021/12/2,CMG,32.20199966,32.56000137,31.65460014,32.22880173,15660000,35.07504978,1.567157068,38.20936392,31.94073565,10968500,FALSE,FALSE,FALSE,FALSE,,32.20199966,0,-1.60900116
2022/1/12,CMG,31.79999924,31.92499924,31.00580025,31.08139992,11870000,33.55471992,1.456206006,36.46713194,30.64230791,11211000,FALSE,FALSE,FALSE,FALSE,,31.79999924,0,-1.146400452
2022/2/17,CMG,31.24640083,31.30360031,29.98920059,30.19720078,19190000,29.56821012,1.624367568,32.81694526,26.31947499,21379500,FALSE,FALSE,FALSE,FALSE,,31.24640083,0,0.491600037
2022/5/4,CMG,29.00919914,29.13400078,27.62000084,28.69059944,20925000,30.44210987,1.220878767,32.8838674,28.00035234,12709500,FALSE,FALSE,FALSE,FALSE,,29.00919914,0,-0.943000793
2022/5/13,CMG,25.9776001,26.76000023,25.9776001,26.36560059,11025000,28.76895981,2.186125766,33.14121134,24.39670828,15605250,FALSE,FALSE,FALSE,FALSE,,25.9776001,0,-0.922399521
2022/8/4,CMG,31.69879913,31.97999954,31.53680038,31.68659973,10155000,28.01915998,2.421512178,32.86218434,23.17613563,15246000,FALSE,FALSE,FALSE,FALSE,,31.69879913,0,-1.521799088
2022/12/7,CMG,30.10000038,30.52440071,29.79400063,30.18919945,14310000,30.46328011,1.115057232,32.69339457,28.23316564,13319500,FALSE,FALSE,FALSE,FALSE,,30.10000038,0,2.400197983
2023/5/4,CMG,41.16939926,41.2466011,40.57279968,40.67020035,11440000,37.07521973,2.94452237,42.96426447,31.18617499,18419250,FALSE,FALSE,FALSE,FALSE,,41.16939926,0,-0.651397705
2023/8/4,CMG,38.7159996,38.7159996,37.80459976,37.81219864,18005000,40.66699028,1.766418049,44.19982638,37.13415418,18284750,FALSE,FALSE,FALSE,FALSE,,38.7159996,0,0.751800537
2023/10/5,CMG,37.08760071,37.43759918,36.96680069,37.23160172,10030000,37.74156075,0.904157499,39.54987574,35.93324575,10412250,FALSE,FALSE,FALSE,FALSE,,37.08760071,0,0.996398926
2023/11/6,CMG,40.86000061,41.40319824,40.73360062,41.38100052,10775000,37.58409996,1.764643091,41.11338614,34.05481378,14832750,FALSE,FALSE,FALSE,FALSE,,40.86000061,0,-3.060001373
2024/2/6,CMG,49.60860062,49.95560074,49.29840088,49.75479889,22535000,47.0184103,1.569536994,50.15748429,43.87933631,11027000,FALSE,FALSE,FALSE,FALSE,,49.60860062,0,-1.60779953
2024/2/15,CMG,52.32939911,52.53440094,52.04700089,52.36000061,8365000,49.4410902,2.542707298,54.5265048,44.35567561,13556250,FALSE,FALSE,FALSE,FALSE,,52.32939911,0,1.231601715
2024/3/28,CMG,58.90000153,58.90000153,58.06019974,58.13539886,14625000,55.73921032,1.974186613,59.68758355,51.79083709,12731500,FALSE,FALSE,FALSE,FALSE,,58.90000153,0,0.15599823
2024/5/3,CMG,63.18560028,63.52799988,62.97679901,63.10760117,13470000,60.1615202,2.341852735,64.84522567,55.47781472,13941250,FALSE,FALSE,FALSE,FALSE,,63.18560028,0,-0.776199341
2024/6/6,CMG,63.45000076,64.4178009,63.0617981,64.23320007,12780000,63.14156017,0.972721578,65.08700333,61.19611702,12053250,FALSE,FALSE,FALSE,FALSE,,63.45000076,0,1.835399628
2024/6/24,CMG,64.29499817,64.45999908,63.28419876,63.87480164,20645000,63.67737961,1.849865341,67.37711029,59.97764893,18211500,FALSE,FALSE,FALSE,FALSE,,64.29499817,0,1.104804993
2024/11/8,CMG,58,59.43000031,58,58.81000137,8153200,58.76350002,1.345766374,61.45503277,56.07196728,10418895,FALSE,FALSE,FALSE,FALSE,,58,0,1.659999847
2020/2/10,CMI,160.25,162.7100067,160.1100006,162.2299957,1057900,167.5230003,4.732991721,176.9889838,158.0570169,1376720,FALSE,FALSE,FALSE,FALSE,,160.25,0,-1.059997559
2020/3/17,CMI,133.7400055,137.8099976,128.7400055,136.8000031,2616100,150.5795006,11.929041,174.4375826,126.7214186,1868590,FALSE,FALSE,FALSE,FALSE,,133.7400055,0,-10.43998718
2020/5/6,CMI,154.5099945,155.3500061,152.7899933,153.6499939,730300,151.061499,6.49672227,164.0549436,138.0680545,1186880,FALSE,FALSE,FALSE,FALSE,,154.5099945,0,11.38000488
2020/12/11,CMI,218.3899994,220.3300018,217.3999939,218.6600037,1137500,227.8774994,6.090435701,240.0583708,215.696628,1244845,FALSE,FALSE,FALSE,FALSE,,218.3899994,0,-2.309997559
2021/6/21,CMI,235.5599976,239.2400055,235.4600067,235.8899994,991500,252.858503,8.911645739,270.6817944,235.0352115,1159640,FALSE,FALSE,TRUE,FALSE,,235.5599976,0,-13.72000122
2021/9/27,CMI,227.5599976,233.0800018,227.5599976,230.25,802100,231.3525009,5.56939119,242.4912833,220.2137185,993305,FALSE,FALSE,FALSE,FALSE,,227.5599976,0,4.009994507
2021/11/30,CMI,215.5099945,216.4199982,209.0899963,209.75,2436300,230.9154999,8.265861308,247.4472225,214.3837773,1032430,TRUE,FALSE,FALSE,FALSE,,215.5099945,0,-9.330001831
2021/12/8,CMI,220,221.4499969,219.1499939,220.8099976,651100,224.7974998,8.9451368,242.6877734,206.9072262,1112290,FALSE,FALSE,FALSE,FALSE,,220,0,6.729995728
2022/3/3,CMI,208.2400055,212.1000061,205.8899994,208.9900055,1264600,216.0980011,9.825529967,235.749061,196.4469412,1389055,FALSE,FALSE,FALSE,FALSE,,208.2400055,0,6.160003662
2022/3/15,CMI,199.2400055,200.5899963,196.4299927,198.4700012,940400,204.8775009,9.909831628,224.6971642,185.0578377,1499055,FALSE,FALSE,FALSE,FALSE,,199.2400055,0,7.770004272
2022/6/27,CMI,196.9499969,198.8899994,193.2100067,195.3800049,583500,202.2654999,9.236566123,220.7386321,183.7923676,898645,FALSE,FALSE,FALSE,FALSE,,196.9499969,0,8.849990845
2022/10/13,CMI,215,226.2400055,212.4499969,224.3399963,924600,212.9179993,7.488695237,227.8953897,197.9406088,901545,FALSE,FALSE,FALSE,FALSE,,215,0,8.690002441
2023/3/21,CMI,233.4299927,234.9199982,232.6199951,234.3699951,1040300,243.8599991,10.19075826,264.2415156,223.4784826,1448815,FALSE,FALSE,FALSE,FALSE,,233.4299927,0,-6.440002441
2023/5/18,CMI,213.0399933,215.8000031,210.3200073,214.6499939,828500,224.2890007,7.594196238,239.4773932,209.1006082,922480,FALSE,FALSE,FALSE,FALSE,,213.0399933,0,-0.290008545
2023/6/5,CMI,216.6799927,218.6900024,214.7799988,218.2599945,897300,214.8739998,4.751840186,224.3776802,205.3703194,964695,FALSE,FALSE,FALSE,FALSE,,216.6799927,0,11.88999939
2023/8/11,CMI,237.0299988,239.8800049,236.0299988,238.7200012,627000,251.9164993,10.38499757,272.6864945,231.1465042,920430,FALSE,FALSE,FALSE,FALSE,,237.0299988,0,-5.970001221
2024/1/26,CMI,239.0800018,242.9299927,239.0800018,240.6300049,647200,237.1605019,3.178145302,243.5167925,230.8042113,783925,FALSE,FALSE,FALSE,FALSE,,239.0800018,0,9.580001831
2024/2/14,CMI,258.5,262.0299988,258.0799866,260.4700012,4606100,243.6310013,8.4617634,260.5545281,226.7074745,1144850,FALSE,FALSE,FALSE,FALSE,,258.5,0,-5.61000061
2024/2/26,CMI,264,266.7999878,261.9400024,266.2099915,1514100,253.7614998,9.649354282,273.0602084,234.4627912,1577890,FALSE,FALSE,FALSE,FALSE,,264,0,1.239990234
2024/3/28,CMI,295,296.6700134,292.8999939,294.6499939,1107300,278.7334991,10.57801809,299.8895353,257.577463,7090260,FALSE,FALSE,FALSE,FALSE,,295,0,-7
2024/10/2,CMI,325.0499878,327.5,323.1300049,325.0499878,383100,308.7999985,12.53104894,333.8620964,283.7379006,690720,FALSE,FALSE,FALSE,FALSE,,325.0499878,0,-0.199981689
2020/3/5,CMS,67.45999908,68.98999786,66.73999786,67.73000336,2997100,66.84349976,2.224354177,71.29220811,62.3947914,2253180,FALSE,FALSE,FALSE,FALSE,,67.45999908,0,5.88999939
2020/3/20,CMS,55.95000076,55.95000076,48.61999893,49.54999924,4233800,63.05549984,4.795659768,72.64681938,53.4641803,3915080,FALSE,FALSE,FALSE,FALSE,,55.95000076,0,-5.380001068
2020/11/27,CMS,62.59000015,62.66999817,61.68999863,61.97999954,751100,63.89850044,1.956124743,67.81074993,59.98625096,1746380,FALSE,FALSE,FALSE,FALSE,,62.59000015,0,1.040000916
2021/3/8,CMS,55.38000107,56.54000092,55.08000183,56.15000153,1628100,55.5005003,0.96288215,57.4262646,53.574736,1971530,FALSE,FALSE,FALSE,FALSE,,55.38000107,0,0.799999237
2021/6/16,CMS,60.74000168,60.77999878,59.45999908,59.66999817,2349300,62.02900009,1.44390183,64.91680375,59.14119643,2724890,FALSE,FALSE,FALSE,FALSE,,60.74000168,0,0.600002289
2021/9/27,CMS,60.84999847,61.34000015,59.36999893,59.45999908,1696100,62.97500038,1.695090989,66.36518236,59.5848184,1528450,FALSE,FALSE,FALSE,FALSE,,60.84999847,0,-0.760002136
2021/12/6,CMS,61.29999924,62.31999969,61.04000092,61.56999969,1373600,60.47950001,0.803790184,62.08708038,58.87191964,1229535,FALSE,FALSE,FALSE,FALSE,,61.29999924,0,2.119998932
2022/2/1,CMS,64.16999817,64.58999634,62.84000015,63.33000183,1542700,63.83900013,0.843538982,65.52607809,62.15192217,1707260,FALSE,FALSE,FALSE,FALSE,,64.16999817,0,2.17999649
2022/4/14,CMS,72.08000183,72.37000275,71.54000092,71.55000305,2472100,70.15100021,2.176687409,74.50437503,65.7976254,2171835,FALSE,FALSE,FALSE,FALSE,,72.08000183,0,0.879997253
2022/10/10,CMS,55.38000107,56.27999878,55.33000183,55.43999863,2111700,62.65149994,4.384598936,71.42069781,53.88230207,2002085,FALSE,FALSE,FALSE,FALSE,,55.38000107,0,-3.989997864
2023/1/27,CMS,62.41999817,63.06000137,62.08000183,62.49000168,1517400,63.27999954,1.323121872,65.92624329,60.6337558,1532050,FALSE,FALSE,FALSE,FALSE,,62.41999817,0,1.289997101
2023/9/12,CMS,56.20000076,56.27000046,55.83000183,56.02999878,1520000,56.26200027,0.653038421,57.56807712,54.95592343,1606550,FALSE,FALSE,FALSE,FALSE,,56.20000076,0,1.020000458
2023/10/10,CMS,53.45000076,53.86000061,53.15999985,53.54000092,3019900,54.51699963,2.206070546,58.92914072,50.10485853,2965205,FALSE,FALSE,FALSE,FALSE,,53.45000076,0,3.319999695
2024/3/13,CMS,59.68000031,59.97999954,58.70000076,58.79999924,3042800,58.22849979,1.344283451,60.9170667,55.53993289,2565260,FALSE,FALSE,FALSE,FALSE,,59.68000031,0,0.069999695
2024/8/9,CMS,65.27999878,65.48999786,64.20999908,65.40000153,1343900,63.4885004,1.898632322,67.28576505,59.69123576,2179140,FALSE,FALSE,FALSE,FALSE,,65.27999878,0,0.989997864
2020/3/5,CNC,60.38999939,62.58000183,58.61999893,59.72000122,6569000,61.19099979,5.13439811,71.45979601,50.92220357,6474570,FALSE,FALSE,FALSE,FALSE,,60.38999939,0,9.729999542
2020/7/1,CNC,63.97000122,65.88999939,63.95999908,65.41000366,4312900,63.50650024,1.779720399,67.06594104,59.94705945,5323805,FALSE,FALSE,FALSE,FALSE,,63.97000122,0,4.120002747
2020/9/3,CNC,62.04999924,62.77999878,59.72999954,60.22999954,2720900,62.32250042,1.725245905,65.77299223,58.87200861,2697965,FALSE,FALSE,FALSE,FALSE,,62.04999924,0,2.209999084
2020/9/30,CNC,56.25999832,58.88999939,56.20999908,58.33000183,3669200,57.62349987,2.322875465,62.2692508,52.97774894,3855640,FALSE,FALSE,FALSE,FALSE,,56.25999832,0,2.039997101
2020/11/4,CNC,64,65.83999634,63.40999985,63.99000168,9042200,64.42850056,2.436931536,69.30236363,59.55463748,3336015,FALSE,FALSE,FALSE,FALSE,,64,0,5.790000916
2020/12/30,CNC,58.97000122,59.36000061,58.75999832,58.91999817,1743400,61.08950005,2.377131348,65.84376274,56.33523735,3810810,FALSE,FALSE,FALSE,FALSE,,58.97000122,0,0.190002441
2021/1/14,CNC,66.63999939,67.20999908,64.90000153,65.02999878,3039200,62.58400002,4.127759276,70.83951857,54.32848146,4179880,FALSE,FALSE,FALSE,FALSE,,66.63999939,0,1.099998474
2021/5/5,CNC,64.16999817,65.62000275,63.63999939,65.29000092,6551000,63.41499996,1.93274353,67.28048702,59.5495129,4339125,FALSE,FALSE,FALSE,FALSE,,64.16999817,0,4.269996643
2021/5/17,CNC,69.30999756,70.98000336,69.19999695,70.55999756,4611500,65.66899948,3.365437593,72.39987467,58.9381243,5143375,FALSE,FALSE,FALSE,FALSE,,69.30999756,0,0.800003052
2021/8/4,CNC,68.90000153,69.41000366,68.75,69.08999634,2625300,71.8510006,1.955119682,75.76123996,67.94076123,3250580,FALSE,FALSE,FALSE,FALSE,,68.90000153,0,-1.629997253
2021/9/20,CNC,64.04000092,64.91000366,63.47000122,64.34999847,4395400,63.11850014,1.384528599,65.88755733,60.34944294,3322680,FALSE,FALSE,FALSE,FALSE,,64.04000092,0,4.060001373
2021/10/28,CNC,69.86000061,71.70999908,69.23000336,71.61000061,3604800,65.61999989,3.214505133,72.04901015,59.19098962,3961305,FALSE,FALSE,FALSE,FALSE,,69.86000061,0,-1.940002441
2021/12/20,CNC,82.23000336,82.95999908,80.94999695,82.41999817,4470600,76.07949982,4.483963248,85.04742631,67.11157332,4848195,FALSE,FALSE,FALSE,FALSE,,82.23000336,0,-3.330001831
2022/2/11,CNC,83.91000366,84.59999847,82.80999756,83.31999969,1676100,79.5614994,3.164981689,85.89146278,73.23153603,3266095,FALSE,FALSE,FALSE,FALSE,,83.91000366,0,-3.460006714
